datetime,Station_ID,PM25,国控编号,监测站点名称（标准名）,经度 (E),纬度 (N),date,sid,name,date_str,AOD_055,TEMP_C,WIND_SPEED,PRESSURE_HPA,RAIN_MM
2024/12/2,1336A,52.130434782608695,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-02,1336A,GKQ_Huanbao,2024-12-02,0.308,15.670516586303734,1.0851756346116015,1008.8306136067708,0.0042915116864605
2024/12/3,1336A,111.95833333333331,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-03,1336A,GKQ_Huanbao,2024-12-03,0.7545000000000001,13.026520029703818,3.61670470779373,1012.0274283854168,0.0069618208726751
2024/12/14,1336A,25.416666666666668,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-14,1336A,GKQ_Huanbao,2024-12-14,0.251,4.595276769002282,2.812637837275831,1025.7139908854167,0.009527801466902
2024/12/15,1336A,38.375,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-15,1336A,GKQ_Huanbao,2024-12-15,0.265,5.443057632446312,0.8416348727120203,1021.2581689453124,0.0008702277227712
2024/12/16,1336A,57.54166666666666,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-16,1336A,GKQ_Huanbao,2024-12-16,0.225,7.261471048990927,1.0478338551392636,1016.6018912760416,0.0042617320517024
2024/12/18,1336A,69.9090909090909,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-18,1336A,GKQ_Huanbao,2024-12-18,0.4925,6.843185043334984,3.666584337104688,1022.199453125,0.0176311340851498
2024/12/20,1336A,90.375,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-20,1336A,GKQ_Huanbao,2024-12-20,0.6485000000000001,7.729900614420615,1.8416584696585108,1016.7353385416668,0.0008583068833445
2024/12/25,1336A,93.41176470588236,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-25,1336A,GKQ_Huanbao,2024-12-25,0.6990000000000001,7.679196294148767,2.456940987547687,1019.4673323567708,0.0021448033180604
2024/12/28,1336A,69.29166666666667,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-28,1336A,GKQ_Huanbao,2024-12-28,0.4385,5.316168721516931,2.2976676664643736,1022.623935546875,0.0008523463748133
2024/12/29,1336A,67.45833333333333,1336A,高开区环保局（高新区站点）,112.8824,28.2083,2024-12-29,1336A,GKQ_Huanbao,2024-12-29,0.4035,8.833937581380212,1.0446663925842254,1015.7486751302084,0.0034332275191673
2023/1/4,1337A,83.32608695652173,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-04,1337A,Mapoling,2023-01-04,0.765,9.892556762695335,1.0408791368835535,1021.5205647786456,0.0258295993553758
2023/1/5,1337A,160.83333333333334,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-05,1337A,Mapoling,2023-01-05,1.2785,10.480630493164083,2.1752704143629886,1023.4472932942708,0.0158531213969581
2023/1/6,1337A,187.0833333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-06,1337A,Mapoling,2023-01-06,0.7055,9.903176879882835,0.8847397507276837,1022.0387158203124,0.0141680225169693
2023/1/7,1337A,186.8,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-07,1337A,Mapoling,2023-01-07,0.3395,10.465950902303064,1.690306255781734,1016.0411344401042,0.025808786794812
2023/1/8,1337A,76.52173913043478,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-08,1337A,Mapoling,2023-01-08,0.238,12.507292048136437,1.9096090847419265,1014.893310546875,0.0021467194528668
2023/1/10,1337A,237.71875,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-10,1337A,Mapoling,2023-01-10,1.129,10.643825785319052,1.6799849373614684,1016.9024072265624,0.0064969049731189
2023/1/11,1337A,168.45833333333334,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-11,1337A,Mapoling,2023-01-11,0.652,14.295242563883503,1.9664572652289871,1010.1927848307292,16.044589877026283
2023/1/13,1337A,61.29166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-13,1337A,Mapoling,2023-01-13,0.457,14.736134465535486,2.546342796548368,1004.3076611328124,201.9381924828849
2023/1/17,1337A,41.458333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-17,1337A,Mapoling,2023-01-17,0.492,2.8684892018636106,2.1269421101503574,1025.6407242838543,0.0066569469368005
2023/1/18,1337A,55.458333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-18,1337A,Mapoling,2023-01-18,0.3935,5.88748448689779,0.9603232275115684,1022.7034700520832,0.0034183262407339
2023/1/24,1337A,73.375,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-24,1337A,Mapoling,2023-01-24,0.337,1.935747400919638,3.099437061494722,1029.5953336588543,0.6638109674668158
2023/1/25,1337A,32.791666666666664,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-25,1337A,Mapoling,2023-01-25,0.2625,2.802952702840173,1.7669521078720771,1018.5176171875,0.0030457966317953
2023/1/27,1337A,58.34782608695652,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-27,1337A,Mapoling,2023-01-27,0.3555,3.8960294087727902,2.917074223762592,1027.393893229167,0.0047100724032134
2023/1/28,1337A,51.04166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-28,1337A,Mapoling,2023-01-28,0.3845,4.507076517740927,1.556578059127678,1023.5765787760416,0.0209735596854443
2023/1/29,1337A,72.95652173913044,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-29,1337A,Mapoling,2023-01-29,0.2615,6.417560831705771,0.7652715215288403,1020.6980777994792,0.0099483659141696
2023/1/30,1337A,53.208333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-30,1337A,Mapoling,2023-01-30,0.181,8.72752469380697,2.3235481787587613,1014.1388590494792,0.0089988794229611
2023/1/31,1337A,39.04166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-01-31,1337A,Mapoling,2023-01-31,0.1925,13.16548881530764,2.3905548933783978,1008.2842643229168,0.0231762618341235
2023/2/15,1337A,54.391304347826086,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-02-15,1337A,Mapoling,2023-02-15,0.429,6.482423400878929,1.3494514993228766,1024.7059749348955,0.0235713523011327
2023/2/20,1337A,73.1304347826087,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-02-20,1337A,Mapoling,2023-02-20,0.873,11.715459442138696,1.442741233916374,1019.5965055338544,0.0017361801951665
2023/2/21,1337A,64.77142857,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-02-21,1337A,Mapoling,2023-02-21,0.6765000000000001,12.07930463155111,1.195662422307603,1021.5073160807292,0.0171185283193153
2023/2/25,1337A,46.333333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-02-25,1337A,Mapoling,2023-02-25,0.434,9.432094192504906,2.5268453170576746,1029.7732194010416,0.0291463427970484
2023/2/26,1337A,77.125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-02-26,1337A,Mapoling,2023-02-26,0.9375,8.91751632690432,1.3883201985421434,1026.9737841796875,0.0166360711659763
2023/2/27,1337A,57.130434782608695,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-02-27,1337A,Mapoling,2023-02-27,0.505,11.56177673339846,1.822891193649585,1020.7980745442708,3.0534028994111395
2023/3/2,1337A,119.91304347826087,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-02,1337A,Mapoling,2023-03-02,1.6055,15.46512120564779,0.965320910241136,1021.2015950520832,0.5691513418923932
2023/3/4,1337A,80.91666666666667,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-04,1337A,Mapoling,2023-03-04,0.733,13.533329900105798,1.2051726407952692,1020.2920328776042,0.2833962433328452
2023/3/5,1337A,57.208333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-05,1337A,Mapoling,2023-03-05,0.3695,14.91889088948568,1.8738698087717864,1016.6410042317708,0.0056564794590485
2023/3/6,1337A,42.333333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-06,1337A,Mapoling,2023-03-06,0.494,18.65271085103353,2.2229319189122934,1012.6977994791667,0.0249135933358957
2023/3/9,1337A,61.458333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-09,1337A,Mapoling,2023-03-09,0.387,17.306189473470056,1.2140205860532454,1012.8265397135416,2.076899366613816
2023/3/10,1337A,49.04166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-10,1337A,Mapoling,2023-03-10,0.429,20.06340052286788,1.0542861419728191,1009.238798828125,39.38514292178752
2023/3/13,1337A,31.916666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-13,1337A,Mapoling,2023-03-13,0.2985,13.362503306071003,1.474915885406012,1014.3048274739584,0.0136842422548966
2023/3/14,1337A,35.083333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-14,1337A,Mapoling,2023-03-14,0.191,18.267688369751,2.327784077790295,1006.5616243489584,30.03557125731504
2023/3/15,1337A,36.625,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-15,1337A,Mapoling,2023-03-15,0.361,19.71900393168136,1.2253391786134504,1010.8156005859375,4.698751648732014
2023/3/31,1337A,44.04166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-03-31,1337A,Mapoling,2023-03-31,0.511,16.863447443644247,1.1512445662870534,1008.0524658203124,1.3801921159029007
2023/4/1,1337A,34.458333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-01,1337A,Mapoling,2023-04-01,0.387,20.41251843770345,2.3815326197706246,1004.7467643229168,0.0586589203521725
2023/4/7,1337A,32.833333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-07,1337A,Mapoling,2023-04-07,0.584,16.349862035115564,2.118783659557883,1016.8468082682292,3.4506862987164766
2023/4/8,1337A,37.833333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-08,1337A,Mapoling,2023-04-08,0.496,16.72794113159182,0.8665874411248633,1015.9878629557292,0.0116273558319335
2023/4/9,1337A,37.875,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-09,1337A,Mapoling,2023-04-09,0.365,19.37812957763674,2.1280435946959138,1009.0510807291668,0.0141049285957706
2023/4/16,1337A,40.16666666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-16,1337A,Mapoling,2023-04-16,0.285,23.955014801025413,3.1894614346519368,1000.1129280598958,0.0072479239747735
2023/4/17,1337A,32.5625,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-17,1337A,Mapoling,2023-04-17,0.337,26.055533981323265,4.236106613292948,1000.3259212239584,234.65100178045617
2023/4/26,1337A,22.791666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-26,1337A,Mapoling,2023-04-26,0.251,17.425354894002282,1.9365258439271824,1009.9257893880208,0.0506356828395837
2023/4/30,1337A,49.5,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-04-30,1337A,Mapoling,2023-04-30,0.2855,18.477154668172204,0.7871766809058252,1008.8745247395832,0.0208944075232864
2023/5/1,1337A,35.916666666666664,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-05-01,1337A,Mapoling,2023-05-01,0.1485,22.041971460978232,2.920221391368071,1006.4379817708332,0.0137197046186088
2023/5/8,1337A,20.041666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-05-08,1337A,Mapoling,2023-05-08,0.27,20.09259376525881,1.876531998606534,1009.8645426432292,0.7772922515556502
2023/5/18,1337A,21.45833333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-05-18,1337A,Mapoling,2023-05-18,0.169,25.195251719156943,1.4964265509794652,1002.3225846354168,0.5130007862135244
2023/5/29,1337A,42.625,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-05-29,1337A,Mapoling,2023-05-29,0.4285,29.38345934549972,1.6707984967742249,1001.628876953125,7.306792075439716
2023/6/4,1337A,30.291666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-06-04,1337A,Mapoling,2023-06-04,0.7030000000000001,26.312075551350915,2.161734198781282,1002.21982421875,58.964404251128144
2023/6/7,1337A,28.20833333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-06-07,1337A,Mapoling,2023-06-07,0.741,27.49065742492678,0.7844993858316408,1001.0955485026042,19.632228751852665
2023/6/17,1337A,16.0,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-06-17,1337A,Mapoling,2023-06-17,0.415,28.31936162312826,3.513556914030196,998.4375406901042,67.0174928309244
2023/6/18,1337A,10.916666666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-06-18,1337A,Mapoling,2023-06-18,0.449,29.22324078877768,3.5424653225540776,997.35140625,12.477027047680169
2023/6/27,1337A,11.458333333333334,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-06-27,1337A,Mapoling,2023-06-27,0.159,29.511619822184286,3.4491312377779417,1000.7277083333332,1.4867412008179317
2023/7/9,1337A,16.75,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-07-09,1337A,Mapoling,2023-07-09,0.361,31.890829340616904,3.713854671688565,998.2632503255207,0.8884910079274277
2023/7/10,1337A,14.041666666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-07-10,1337A,Mapoling,2023-07-10,0.134,32.28252563476565,3.837594867055592,996.9725520833332,0.0402629638891482
2023/7/24,1337A,25.0,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-07-24,1337A,Mapoling,2023-07-24,0.713,30.66205431620284,1.9696613553300129,999.1487679036458,17.453118413573776
2023/7/26,1337A,14.083333333333334,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-07-26,1337A,Mapoling,2023-07-26,0.343,29.95120455423995,1.515785575497844,998.4924332682292,23.66227022664092
2023/7/28,1337A,7.416666666666667,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-07-28,1337A,Mapoling,2023-07-28,0.39,29.28277931213381,2.457847256045255,992.8878206380208,12.32304386794425
2023/8/3,1337A,15.458333333333334,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-03,1337A,Mapoling,2023-08-03,0.483,30.94864489237472,1.0072799703367603,995.9552718098956,1.4968276015565607
2023/8/5,1337A,30.5,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-05,1337A,Mapoling,2023-08-05,0.326,32.99281845092776,1.526783527651441,993.6842805989584,1.386116445004859
2023/8/6,1337A,20.791666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-06,1337A,Mapoling,2023-08-06,0.494,32.63128051757815,0.5215453491808966,992.8420182291668,28.39426100253561
2023/8/12,1337A,26.625,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-12,1337A,Mapoling,2023-08-12,0.635,30.91253941853841,0.940206132527192,994.9361800130208,38.656317442619326
2023/8/15,1337A,20.041666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-15,1337A,Mapoling,2023-08-15,0.916,29.3631702423096,0.7148486746854152,999.2192692057292,20.70535346865654
2023/8/17,1337A,24.916666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-17,1337A,Mapoling,2023-08-17,0.4,30.48671493530276,1.6471009363543991,997.6199576822916,0.3258213400840759
2023/8/18,1337A,29.416666666666668,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-18,1337A,Mapoling,2023-08-18,0.655,30.791548665364587,1.2497587100397962,998.2723356119792,0.167645514011383
2023/8/31,1337A,19.875,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-08-31,1337A,Mapoling,2023-08-31,0.658,26.202016448974632,1.8517231988470213,1003.0350162760416,0.917095565910131
2023/9/1,1337A,22.875,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-09-01,1337A,Mapoling,2023-09-01,0.196,27.449216461181663,3.0959665837935173,1002.0185465494792,0.0236181607498053
2023/9/5,1337A,31.125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-09-05,1337A,Mapoling,2023-09-05,0.346,27.56847407023116,2.5209128962757674,1002.25533203125,13.699424266803817
2023/9/10,1337A,24.125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-09-10,1337A,Mapoling,2023-09-10,0.283,29.635420099894247,1.4167335423966978,999.7762125651042,0.2991355016206398
2023/9/17,1337A,24.375,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-09-17,1337A,Mapoling,2023-09-17,0.316,28.76759490966799,1.959743400862073,1003.02125,0.8918009683043238
2023/9/18,1337A,23.3125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-09-18,1337A,Mapoling,2023-09-18,0.282,30.255406316121423,2.533330486451685,1003.27896484375,1.452061533825599
2023/9/28,1337A,28.5,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-09-28,1337A,Mapoling,2023-09-28,1.213,26.863161977132165,2.254443355086011,1007.8423258463542,1.382429152727127
2023/10/11,1337A,33.833333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-11,1337A,Mapoling,2023-10-11,0.331,21.23774490356448,1.5737433985126463,1015.8278645833332,0.913948098855144
2023/10/14,1337A,45.458333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-14,1337A,Mapoling,2023-10-14,0.378,20.22089538574221,1.330587899089194,1010.5381575520832,0.0126077588973316
2023/10/15,1337A,62.79166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-15,1337A,Mapoling,2023-10-15,0.2795,21.10515429178878,0.8673360637705831,1011.1629134114582,0.02058148317019
2023/10/16,1337A,50.79166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-16,1337A,Mapoling,2023-10-16,0.219,22.41413523356124,2.1234639031856792,1011.878388671875,0.0081562565164006
2023/10/17,1337A,49.22916666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-17,1337A,Mapoling,2023-10-17,0.173,22.888048426310263,2.241164232592037,1010.4412516276042,0.0128760899862356
2023/10/18,1337A,49.75,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-18,1337A,Mapoling,2023-10-18,0.2065,25.976898447672568,2.047497374668346,1008.8021500651042,3.484782566033573
2023/10/21,1337A,24.875,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-21,1337A,Mapoling,2023-10-21,0.325,18.298045094807943,1.0099809153860553,1017.4752360026042,0.0145726391096445
2023/10/22,1337A,38.54166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-22,1337A,Mapoling,2023-10-22,0.209,18.92042312622073,0.8070681527601695,1015.2876822916668,0.0012860662650382
2023/10/23,1337A,48.958333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-23,1337A,Mapoling,2023-10-23,0.382,21.12187283833822,1.5334425692530371,1012.408720703125,0.0140939874633261
2023/10/24,1337A,51.75,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-24,1337A,Mapoling,2023-10-24,0.2685,24.30275115966799,1.0413442001102513,1010.6143196614582,0.6046175956306854
2023/10/29,1337A,44.125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-29,1337A,Mapoling,2023-10-29,0.745,20.12720705668136,0.9400708070388494,1013.136640625,7.30921901919146
2023/10/30,1337A,51.61666666666667,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-30,1337A,Mapoling,2023-10-30,0.5725,20.414643859863304,0.9048412601854938,1014.5855322265623,1.412889001358053
2023/10/31,1337A,45.25833333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-10-31,1337A,Mapoling,2023-10-31,0.335,20.48727951049807,1.0194536944395078,1014.1060205078124,0.0635341521615373
2023/11/1,1337A,46.75,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-01,1337A,Mapoling,2023-11-01,0.274,20.97853177388509,1.7022080478152135,1010.526591796875,0.0133488123310598
2023/11/2,1337A,45.375,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-02,1337A,Mapoling,2023-11-02,0.2535,22.35542704264327,1.812253399052013,1007.401640625,0.0179943958187323
2023/11/6,1337A,11.875,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-06,1337A,Mapoling,2023-11-06,0.14,15.31066474914553,1.7961817505450657,1016.6645442708332,15.79346125606662
2023/11/7,1337A,29.25,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-07,1337A,Mapoling,2023-11-07,0.183,18.098770395914755,2.194815402135857,1011.5807552083332,69.95895802964469
2023/11/14,1337A,54.208333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-14,1337A,Mapoling,2023-11-14,0.466,12.040952301025412,0.9947659231084954,1020.9364095052084,0.0033364524369972
2023/11/16,1337A,35.208333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-16,1337A,Mapoling,2023-11-16,0.516,11.03913014729818,1.6239886033035456,1026.6060221354169,6.803216989812455
2023/11/17,1337A,43.125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-17,1337A,Mapoling,2023-11-17,0.1845,12.726909891764365,0.2245954748072164,1022.0474837239584,0.025694734119952
2023/11/19,1337A,46.833333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-19,1337A,Mapoling,2023-11-19,0.088,14.699130630493189,1.471214763224013,1015.1056070963542,0.0210100113804401
2023/11/20,1337A,47.25,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-20,1337A,Mapoling,2023-11-20,0.1275,14.892272567749046,1.4520224083020583,1013.9634781901042,0.004761348179727
2023/11/21,1337A,41.833333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-21,1337A,Mapoling,2023-11-21,0.143,16.01057586669924,1.9583476332343943,1010.2290934244792,0.0065267071818198
2023/11/23,1337A,61.54166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-23,1337A,Mapoling,2023-11-23,0.437,16.727642313639365,2.8803997036466185,1015.8792692057292,0.0233322381397727
2023/11/24,1337A,35.125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-24,1337A,Mapoling,2023-11-24,0.4645,12.97363942464193,1.733867323899705,1019.134921875,0.015449522567934
2023/11/27,1337A,69.91666666666667,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-27,1337A,Mapoling,2023-11-27,0.3095,12.63411674499514,0.6379726219580409,1017.0224007161456,0.0154779936565319
2023/11/28,1337A,63.708333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-28,1337A,Mapoling,2023-11-28,0.2395,13.879723485310876,1.4972343989077632,1013.3917919921874,0.0146985036622027
2023/11/29,1337A,56.25,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-11-29,1337A,Mapoling,2023-11-29,0.3,15.13911908467611,3.6071617659316826,1018.4623795572916,0.0095665447474857
2023/12/1,1337A,25.33333333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-01,1337A,Mapoling,2023-12-01,0.312,9.672522481282556,2.159385765703278,1023.6336181640625,0.012990831407933
2023/12/4,1337A,70.125,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-04,1337A,Mapoling,2023-12-04,0.366,10.196327463785847,1.0639682705203224,1014.2384505208332,2.3633241653442383
2023/12/5,1337A,54.16666666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-05,1337A,Mapoling,2023-12-05,0.254,12.616648610432946,0.5284153739900248,1012.6251025390624,0.0039160242408797
2023/12/6,1337A,54.54166666666666,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-06,1337A,Mapoling,2023-12-06,0.265,12.147901789347372,0.9522124723058216,1015.9770458984376,0.0004351138045421
2023/12/7,1337A,54.75,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-07,1337A,Mapoling,2023-12-07,0.1745,13.981704966227255,2.658015364056026,1010.8635139973958,0.0
2023/12/8,1337A,39.458333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-08,1337A,Mapoling,2023-12-08,0.143,17.20099474589034,2.0406052523403897,1007.4266796875,27.281589173412613
2023/12/21,1337A,45.333333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-21,1337A,Mapoling,2023-12-21,0.6225,1.305066680908226,3.670642350401801,1034.3675813802083,0.000441074366364
2023/12/22,1337A,27.565217391304348,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-22,1337A,Mapoling,2023-12-22,0.152,0.5126389821370481,2.156812829454582,1033.101923828125,0.0145122391472796
2023/12/23,1337A,40.91304347826087,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-23,1337A,Mapoling,2023-12-23,0.27,1.6853576660156475,1.601779476170079,1030.8655289713545,0.0214280861428051
2023/12/24,1337A,60.26086956521739,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-24,1337A,Mapoling,2023-12-24,0.239,4.2647357940674055,1.14793356725468,1029.0861051432291,0.0185277614832557
2023/12/25,1337A,64.82608695652173,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-25,1337A,Mapoling,2023-12-25,0.1505,6.252805328369163,1.777552239653332,1023.2962467447916,0.0311078005097442
2023/12/26,1337A,53.895833333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-26,1337A,Mapoling,2023-12-26,0.2865,7.964159901936853,0.9295596864525276,1020.7711116536458,0.0384375737212394
2023/12/27,1337A,104.0,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-27,1337A,Mapoling,2023-12-27,0.538,8.815848922729515,1.8089340468050088,1020.9940071614584,0.0068426126063059
2023/12/28,1337A,173.375,1337A,马坡岭省气象局站点,113.0836,28.2011,2023-12-28,1337A,Mapoling,2023-12-28,0.736,9.106656010945642,1.8132464703375848,1019.8415152994792,0.0008523463179699
2024/1/3,1337A,43.208333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-03,1337A,Mapoling,2024-01-03,0.3585,5.942754364013695,1.0847384816978187,1020.4848274739584,7.876312732147284
2024/1/6,1337A,75.91666666666667,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-06,1337A,Mapoling,2024-01-06,0.657,11.448371505737327,1.6786984700666987,1018.7521858723958,1.2721866362426226
2024/1/10,1337A,103.70833333333331,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-10,1337A,Mapoling,2024-01-10,0.7190000000000001,9.849561945597372,1.094056106541284,1018.6919889322916,0.0218283850017542
2024/1/11,1337A,76.08333333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-11,1337A,Mapoling,2024-01-11,0.369,10.399062093098962,1.7896012005905872,1015.1731315104169,0.001713631718303
2024/1/12,1337A,72.58333333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-12,1337A,Mapoling,2024-01-12,0.432,11.540738042195642,1.2145052149381563,1014.04671875,0.0
2024/1/13,1337A,72.45833333333333,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-13,1337A,Mapoling,2024-01-13,0.2775,15.089238739013696,1.8052173600758712,1014.0873307291668,7.982917129993439
2024/1/25,1337A,44.458333333333336,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-25,1337A,Mapoling,2024-01-25,0.486,4.09576314290365,1.5946903198955753,1027.3684309895832,0.0386714927458342
2024/1/27,1337A,64.16666666666667,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-01-27,1337A,Mapoling,2024-01-27,0.602,5.828206634521507,1.907242439022434,1025.3779264322918,0.0
2024/2/9,1337A,127.83333333333331,1337A,马坡岭省气象局站点,113.0836,28.2011,2024-02-09,1337A,Mapoling,2024-02-09,0.67,5.634590403238974,0.2774991403280593,1023.5029524739584,0.2995848649511856
