datetime,Station_ID,PM25,国控编号,监测站点名称（标准名）,经度 (E),纬度 (N)
2023/2/26,1340A,71.0,1340A,伍家岭站点,112.9805,28.2319
2023/2/27,1340A,52.17391304347826,1340A,伍家岭站点,112.9805,28.2319
2023/2/28,1340A,45.708333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/3/1,1340A,101.29166666666669,1340A,伍家岭站点,112.9805,28.2319
2023/3/2,1340A,113.30434782608695,1340A,伍家岭站点,112.9805,28.2319
2023/3/3,1340A,119.0,1340A,伍家岭站点,112.9805,28.2319
2023/3/4,1340A,98.83333333333331,1340A,伍家岭站点,112.9805,28.2319
2023/3/5,1340A,57.16666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/3/6,1340A,48.04166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/3/7,1340A,64.08333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/3/8,1340A,80.85416666666667,1340A,伍家岭站点,112.9805,28.2319
2023/3/9,1340A,69.04166666666667,1340A,伍家岭站点,112.9805,28.2319
2023/3/10,1340A,48.0,1340A,伍家岭站点,112.9805,28.2319
2023/3/11,1340A,58.91666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/3/12,1340A,23.5,1340A,伍家岭站点,112.9805,28.2319
2023/3/13,1340A,27.75,1340A,伍家岭站点,112.9805,28.2319
2023/3/14,1340A,36.333333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/3/15,1340A,38.458333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/3/16,1340A,40.5,1340A,伍家岭站点,112.9805,28.2319
2023/3/17,1340A,22.625,1340A,伍家岭站点,112.9805,28.2319
2023/3/18,1340A,17.75,1340A,伍家岭站点,112.9805,28.2319
2023/3/19,1340A,6.416666666666667,1340A,伍家岭站点,112.9805,28.2319
2023/3/20,1340A,17.666666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/3/21,1340A,11.416666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/3/22,1340A,22.40909090909091,1340A,伍家岭站点,112.9805,28.2319
2023/3/23,1340A,45.29166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/3/24,1340A,15.166666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/3/25,1340A,24.375,1340A,伍家岭站点,112.9805,28.2319
2023/3/26,1340A,27.041666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/3/27,1340A,38.41666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/3/28,1340A,51.958333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/3/29,1340A,41.95652173913044,1340A,伍家岭站点,112.9805,28.2319
2023/3/30,1340A,50.708333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/3/31,1340A,33.020833333333336,1340A,伍家岭站点,112.9805,28.2319
2023/4/1,1340A,31.8125,1340A,伍家岭站点,112.9805,28.2319
2023/4/2,1340A,26.25,1340A,伍家岭站点,112.9805,28.2319
2023/4/3,1340A,17.625,1340A,伍家岭站点,112.9805,28.2319
2023/4/4,1340A,8.291666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/4/5,1340A,13.916666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/4/6,1340A,16.625,1340A,伍家岭站点,112.9805,28.2319
2023/4/7,1340A,21.83333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/4/8,1340A,34.0,1340A,伍家岭站点,112.9805,28.2319
2023/4/9,1340A,37.41666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/4/10,1340A,39.25,1340A,伍家岭站点,112.9805,28.2319
2023/4/11,1340A,36.833333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/4/12,1340A,37.16666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/4/13,1340A,35.708333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/4/14,1340A,25.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/4/15,1340A,29.45833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/4/16,1340A,34.083333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/4/17,1340A,30.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/4/18,1340A,18.70833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/4/19,1340A,23.041666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/4/20,1340A,25.08333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/4/21,1340A,26.625,1340A,伍家岭站点,112.9805,28.2319
2023/4/22,1340A,11.0,1340A,伍家岭站点,112.9805,28.2319
2023/4/23,1340A,2.0,1340A,伍家岭站点,112.9805,28.2319
2023/4/24,1340A,3.8333333333333335,1340A,伍家岭站点,112.9805,28.2319
2023/4/25,1340A,12.083333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/4/26,1340A,22.875,1340A,伍家岭站点,112.9805,28.2319
2023/4/27,1340A,28.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/4/28,1340A,27.20833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/4/29,1340A,30.0,1340A,伍家岭站点,112.9805,28.2319
2023/4/30,1340A,41.583333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/5/1,1340A,30.58333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/5/2,1340A,37.833333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/5/3,1340A,20.08333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/5/4,1340A,16.104166666666668,1340A,伍家岭站点,112.9805,28.2319
2023/5/5,1340A,14.75,1340A,伍家岭站点,112.9805,28.2319
2023/5/6,1340A,9.25,1340A,伍家岭站点,112.9805,28.2319
2023/5/7,1340A,16.791666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/5/8,1340A,25.125,1340A,伍家岭站点,112.9805,28.2319
2023/5/9,1340A,27.041666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/5/10,1340A,31.875,1340A,伍家岭站点,112.9805,28.2319
2023/5/11,1340A,26.70833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/5/12,1340A,38.125,1340A,伍家岭站点,112.9805,28.2319
2023/5/13,1340A,38.583333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/5/14,1340A,53.583333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/5/15,1340A,48.41666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/5/16,1340A,31.95833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/5/17,1340A,16.5,1340A,伍家岭站点,112.9805,28.2319
2023/5/18,1340A,21.375,1340A,伍家岭站点,112.9805,28.2319
2023/5/19,1340A,34.25,1340A,伍家岭站点,112.9805,28.2319
2023/5/20,1340A,35.666666666666664,1340A,伍家岭站点,112.9805,28.2319
2023/5/21,1340A,17.375,1340A,伍家岭站点,112.9805,28.2319
2023/5/22,1340A,12.333333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/5/23,1340A,29.375,1340A,伍家岭站点,112.9805,28.2319
2023/5/24,1340A,22.541666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/5/25,1340A,22.75,1340A,伍家岭站点,112.9805,28.2319
2023/5/26,1340A,35.041666666666664,1340A,伍家岭站点,112.9805,28.2319
2023/5/27,1340A,26.58333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/5/28,1340A,14.5,1340A,伍家岭站点,112.9805,28.2319
2023/5/29,1340A,44.208333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/5/30,1340A,27.20833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/5/31,1340A,11.333333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/6/1,1340A,22.08333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/6/2,1340A,36.25,1340A,伍家岭站点,112.9805,28.2319
2023/6/3,1340A,16.958333333333332,1340A,伍家岭站点,112.9805,28.2319
2023/6/4,1340A,20.70833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/6/5,1340A,15.5,1340A,伍家岭站点,112.9805,28.2319
2023/6/6,1340A,14.25,1340A,伍家岭站点,112.9805,28.2319
2023/6/7,1340A,24.5,1340A,伍家岭站点,112.9805,28.2319
2023/6/8,1340A,26.666666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/6/9,1340A,24.5,1340A,伍家岭站点,112.9805,28.2319
2023/6/10,1340A,25.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/6/11,1340A,26.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/6/12,1340A,18.416666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/6/13,1340A,18.125,1340A,伍家岭站点,112.9805,28.2319
2023/6/14,1340A,28.541666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/6/15,1340A,32.916666666666664,1340A,伍家岭站点,112.9805,28.2319
2023/6/16,1340A,28.625,1340A,伍家岭站点,112.9805,28.2319
2023/6/17,1340A,13.791666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/6/18,1340A,12.3125,1340A,伍家岭站点,112.9805,28.2319
2023/6/19,1340A,26.08333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/6/20,1340A,8.625,1340A,伍家岭站点,112.9805,28.2319
2023/6/21,1340A,12.333333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/6/22,1340A,8.208333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/6/23,1340A,5.5,1340A,伍家岭站点,112.9805,28.2319
2023/6/24,1340A,20.70833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/6/25,1340A,13.916666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/6/26,1340A,10.5625,1340A,伍家岭站点,112.9805,28.2319
2023/6/27,1340A,8.916666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/6/28,1340A,13.229166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/6/29,1340A,22.875,1340A,伍家岭站点,112.9805,28.2319
2023/6/30,1340A,21.75,1340A,伍家岭站点,112.9805,28.2319
2023/7/1,1340A,24.625,1340A,伍家岭站点,112.9805,28.2319
2023/7/2,1340A,18.25,1340A,伍家岭站点,112.9805,28.2319
2023/7/3,1340A,11.25,1340A,伍家岭站点,112.9805,28.2319
2023/7/4,1340A,11.458333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/7/5,1340A,10.043478260869565,1340A,伍家岭站点,112.9805,28.2319
2023/7/6,1340A,8.083333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/7/7,1340A,9.166666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/7/8,1340A,15.166666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/7/9,1340A,16.375,1340A,伍家岭站点,112.9805,28.2319
2023/7/10,1340A,11.125,1340A,伍家岭站点,112.9805,28.2319
2023/7/11,1340A,15.0,1340A,伍家岭站点,112.9805,28.2319
2023/7/12,1340A,14.333333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/7/13,1340A,17.083333333333332,1340A,伍家岭站点,112.9805,28.2319
2023/7/14,1340A,30.666666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/7/15,1340A,12.916666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/7/16,1340A,20.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/7/17,1340A,26.95833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/7/18,1340A,18.666666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/7/19,1340A,11.041666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/7/20,1340A,10.541666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/7/21,1340A,14.5,1340A,伍家岭站点,112.9805,28.2319
2023/7/22,1340A,15.125,1340A,伍家岭站点,112.9805,28.2319
2023/7/23,1340A,12.125,1340A,伍家岭站点,112.9805,28.2319
2023/7/24,1340A,20.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/7/25,1340A,10.833333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/7/26,1340A,13.75,1340A,伍家岭站点,112.9805,28.2319
2023/7/27,1340A,25.75,1340A,伍家岭站点,112.9805,28.2319
2023/7/28,1340A,5.791666666666667,1340A,伍家岭站点,112.9805,28.2319
2023/7/29,1340A,4.708333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/7/30,1340A,17.6875,1340A,伍家岭站点,112.9805,28.2319
2023/7/31,1340A,25.875,1340A,伍家岭站点,112.9805,28.2319
2023/8/1,1340A,21.0,1340A,伍家岭站点,112.9805,28.2319
2023/8/2,1340A,15.541666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/8/3,1340A,13.791666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/8/4,1340A,31.75,1340A,伍家岭站点,112.9805,28.2319
2023/8/5,1340A,25.95833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/8/6,1340A,20.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/7,1340A,21.666666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/8,1340A,15.541666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/8/9,1340A,16.583333333333332,1340A,伍家岭站点,112.9805,28.2319
2023/8/10,1340A,18.95833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/8/11,1340A,28.70833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/8/12,1340A,26.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/13,1340A,14.458333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/8/14,1340A,19.875,1340A,伍家岭站点,112.9805,28.2319
2023/8/15,1340A,15.5,1340A,伍家岭站点,112.9805,28.2319
2023/8/16,1340A,24.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/17,1340A,26.25,1340A,伍家岭站点,112.9805,28.2319
2023/8/18,1340A,31.666666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/19,1340A,28.041666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/20,1340A,31.70833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/8/21,1340A,27.291666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/22,1340A,14.708333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/8/23,1340A,16.75,1340A,伍家岭站点,112.9805,28.2319
2023/8/24,1340A,27.20833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/8/25,1340A,32.166666666666664,1340A,伍家岭站点,112.9805,28.2319
2023/8/26,1340A,28.125,1340A,伍家岭站点,112.9805,28.2319
2023/8/27,1340A,16.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/28,1340A,2.708333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/8/29,1340A,18.25,1340A,伍家岭站点,112.9805,28.2319
2023/8/30,1340A,22.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/8/31,1340A,33.25,1340A,伍家岭站点,112.9805,28.2319
2023/9/1,1340A,21.20833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/9/2,1340A,29.5,1340A,伍家岭站点,112.9805,28.2319
2023/9/3,1340A,22.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/4,1340A,30.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/5,1340A,31.25,1340A,伍家岭站点,112.9805,28.2319
2023/9/6,1340A,23.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/7,1340A,19.166666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/8,1340A,14.833333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/9/9,1340A,21.625,1340A,伍家岭站点,112.9805,28.2319
2023/9/10,1340A,30.20833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/9/11,1340A,16.666666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/12,1340A,17.104166666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/13,1340A,7.75,1340A,伍家岭站点,112.9805,28.2319
2023/9/14,1340A,16.125,1340A,伍家岭站点,112.9805,28.2319
2023/9/15,1340A,10.083333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/9/16,1340A,12.833333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/9/17,1340A,18.0,1340A,伍家岭站点,112.9805,28.2319
2023/9/18,1340A,25.83333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/9/19,1340A,16.416666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/20,1340A,13.5,1340A,伍家岭站点,112.9805,28.2319
2023/9/21,1340A,6.833333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/9/22,1340A,8.1875,1340A,伍家岭站点,112.9805,28.2319
2023/9/23,1340A,16.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/24,1340A,11.166666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/9/25,1340A,6.166666666666667,1340A,伍家岭站点,112.9805,28.2319
2023/9/26,1340A,8.833333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/9/27,1340A,26.541666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/9/28,1340A,28.83333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/9/29,1340A,31.33333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/9/30,1340A,20.75,1340A,伍家岭站点,112.9805,28.2319
2023/10/1,1340A,19.791666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/10/2,1340A,15.875,1340A,伍家岭站点,112.9805,28.2319
2023/10/3,1340A,10.083333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/10/4,1340A,21.0,1340A,伍家岭站点,112.9805,28.2319
2023/10/5,1340A,16.875,1340A,伍家岭站点,112.9805,28.2319
2023/10/6,1340A,27.1875,1340A,伍家岭站点,112.9805,28.2319
2023/10/7,1340A,29.70833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/10/8,1340A,30.20833333333333,1340A,伍家岭站点,112.9805,28.2319
2023/10/9,1340A,30.26086956521739,1340A,伍家岭站点,112.9805,28.2319
2023/10/10,1340A,28.041666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/10/11,1340A,43.91666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/10/12,1340A,52.04166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/10/13,1340A,71.625,1340A,伍家岭站点,112.9805,28.2319
2023/10/14,1340A,51.16666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/10/15,1340A,59.583333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/10/16,1340A,54.833333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/10/17,1340A,53.125,1340A,伍家岭站点,112.9805,28.2319
2023/10/18,1340A,58.29166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/10/19,1340A,50.708333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/10/20,1340A,12.375,1340A,伍家岭站点,112.9805,28.2319
2023/10/21,1340A,25.375,1340A,伍家岭站点,112.9805,28.2319
2023/10/22,1340A,34.729166666666664,1340A,伍家岭站点,112.9805,28.2319
2023/10/23,1340A,47.875,1340A,伍家岭站点,112.9805,28.2319
2023/10/24,1340A,59.083333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/10/25,1340A,55.833333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/10/26,1340A,58.0,1340A,伍家岭站点,112.9805,28.2319
2023/10/27,1340A,38.91666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/10/28,1340A,41.375,1340A,伍家岭站点,112.9805,28.2319
2023/10/29,1340A,51.875,1340A,伍家岭站点,112.9805,28.2319
2023/10/30,1340A,55.16666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/10/31,1340A,47.208333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/1,1340A,48.833333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/2,1340A,50.79166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/11/3,1340A,58.875,1340A,伍家岭站点,112.9805,28.2319
2023/11/4,1340A,47.833333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/5,1340A,54.625,1340A,伍家岭站点,112.9805,28.2319
2023/11/6,1340A,12.333333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/11/7,1340A,25.625,1340A,伍家岭站点,112.9805,28.2319
2023/11/8,1340A,21.08695652173913,1340A,伍家岭站点,112.9805,28.2319
2023/11/9,1340A,20.58333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/11/10,1340A,39.16666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/11/11,1340A,18.291666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/11/12,1340A,24.791666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/11/13,1340A,54.41666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/11/14,1340A,49.875,1340A,伍家岭站点,112.9805,28.2319
2023/11/15,1340A,37.29166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/11/16,1340A,35.541666666666664,1340A,伍家岭站点,112.9805,28.2319
2023/11/17,1340A,41.75,1340A,伍家岭站点,112.9805,28.2319
2023/11/18,1340A,38.875,1340A,伍家岭站点,112.9805,28.2319
2023/11/19,1340A,48.125,1340A,伍家岭站点,112.9805,28.2319
2023/11/20,1340A,42.958333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/21,1340A,45.395833333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/22,1340A,53.91666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/11/23,1340A,54.125,1340A,伍家岭站点,112.9805,28.2319
2023/11/24,1340A,26.58333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/11/25,1340A,39.958333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/26,1340A,44.208333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/27,1340A,61.54166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/11/28,1340A,54.66666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/11/29,1340A,60.083333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/11/30,1340A,30.5,1340A,伍家岭站点,112.9805,28.2319
2023/12/1,1340A,24.08333333333333,1340A,伍家岭站点,112.9805,28.2319
2023/12/2,1340A,47.958333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/12/3,1340A,64.75,1340A,伍家岭站点,112.9805,28.2319
2023/12/4,1340A,67.125,1340A,伍家岭站点,112.9805,28.2319
2023/12/5,1340A,54.583333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/12/6,1340A,57.66666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/12/7,1340A,44.91666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/12/8,1340A,38.25,1340A,伍家岭站点,112.9805,28.2319
2023/12/9,1340A,40.708333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/12/10,1340A,49.5,1340A,伍家岭站点,112.9805,28.2319
2023/12/11,1340A,8.375,1340A,伍家岭站点,112.9805,28.2319
2023/12/12,1340A,31.916666666666668,1340A,伍家岭站点,112.9805,28.2319
2023/12/13,1340A,37.16666666666666,1340A,伍家岭站点,112.9805,28.2319
2023/12/14,1340A,32.708333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/12/15,1340A,13.125,1340A,伍家岭站点,112.9805,28.2319
2023/12/16,1340A,10.875,1340A,伍家岭站点,112.9805,28.2319
2023/12/17,1340A,13.958333333333334,1340A,伍家岭站点,112.9805,28.2319
2023/12/18,1340A,26.130434782608692,1340A,伍家岭站点,112.9805,28.2319
2023/12/19,1340A,43.21739130434783,1340A,伍家岭站点,112.9805,28.2319
2023/12/20,1340A,43.78260869565217,1340A,伍家岭站点,112.9805,28.2319
2023/12/21,1340A,51.04166666666666,1340A,伍家岭站点,112.9805,28.2319
2023/12/22,1340A,29.08695652173913,1340A,伍家岭站点,112.9805,28.2319
2023/12/23,1340A,45.08695652173913,1340A,伍家岭站点,112.9805,28.2319
2023/12/24,1340A,71.3695652173913,1340A,伍家岭站点,112.9805,28.2319
2023/12/25,1340A,74.0,1340A,伍家岭站点,112.9805,28.2319
2023/12/26,1340A,59.083333333333336,1340A,伍家岭站点,112.9805,28.2319
2023/12/27,1340A,101.125,1340A,伍家岭站点,112.9805,28.2319
2023/12/28,1340A,186.25,1340A,伍家岭站点,112.9805,28.2319
2023/12/29,1340A,196.25,1340A,伍家岭站点,112.9805,28.2319
2023/12/30,1340A,177.0,1340A,伍家岭站点,112.9805,28.2319
2023/12/31,1340A,121.375,1340A,伍家岭站点,112.9805,28.2319
2024/1/1,1340A,78.875,1340A,伍家岭站点,112.9805,28.2319
2024/1/2,1340A,73.97916666666667,1340A,伍家岭站点,112.9805,28.2319
2024/1/3,1340A,46.875,1340A,伍家岭站点,112.9805,28.2319
2024/1/4,1340A,56.083333333333336,1340A,伍家岭站点,112.9805,28.2319
2024/1/5,1340A,62.083333333333336,1340A,伍家岭站点,112.9805,28.2319
2024/1/6,1340A,86.875,1340A,伍家岭站点,112.9805,28.2319
2024/1/7,1340A,122.58333333333331,1340A,伍家岭站点,112.9805,28.2319
2024/1/8,1340A,100.20833333333331,1340A,伍家岭站点,112.9805,28.2319
2024/1/9,1340A,105.0,1340A,伍家岭站点,112.9805,28.2319
2024/1/10,1340A,109.70833333333331,1340A,伍家岭站点,112.9805,28.2319
2024/1/11,1340A,74.66666666666667,1340A,伍家岭站点,112.9805,28.2319
2024/1/12,1340A,85.4375,1340A,伍家岭站点,112.9805,28.2319
2024/1/13,1340A,79.375,1340A,伍家岭站点,112.9805,28.2319
2024/1/14,1340A,124.91666666666669,1340A,伍家岭站点,112.9805,28.2319
2024/1/15,1340A,140.5,1340A,伍家岭站点,112.9805,28.2319
2024/1/16,1340A,78.36363636363636,1340A,伍家岭站点,112.9805,28.2319
2024/1/17,1340A,38.833333333333336,1340A,伍家岭站点,112.9805,28.2319
2024/1/18,1340A,12.208333333333334,1340A,伍家岭站点,112.9805,28.2319
2024/1/19,1340A,6.625,1340A,伍家岭站点,112.9805,28.2319
2024/1/20,1340A,40.958333333333336,1340A,伍家岭站点,112.9805,28.2319
2024/1/21,1340A,57.875,1340A,伍家岭站点,112.9805,28.2319
2024/1/22,1340A,38.0,1340A,伍家岭站点,112.9805,28.2319
2024/1/23,1340A,23.291666666666668,1340A,伍家岭站点,112.9805,28.2319
2024/1/24,1340A,30.58333333333333,1340A,伍家岭站点,112.9805,28.2319
2024/1/25,1340A,41.25,1340A,伍家岭站点,112.9805,28.2319
2024/1/26,1340A,59.04166666666666,1340A,伍家岭站点,112.9805,28.2319
2024/1/27,1340A,66.5,1340A,伍家岭站点,112.9805,28.2319
2024/1/28,1340A,74.91666666666667,1340A,伍家岭站点,112.9805,28.2319
2024/1/29,1340A,81.16666666666667,1340A,伍家岭站点,112.9805,28.2319
2024/1/30,1340A,38.66666666666666,1340A,伍家岭站点,112.9805,28.2319
2024/1/31,1340A,43.29166666666666,1340A,伍家岭站点,112.9805,28.2319
2024/2/1,1340A,24.375,1340A,伍家岭站点,112.9805,28.2319
2024/2/2,1340A,12.208333333333334,1340A,伍家岭站点,112.9805,28.2319
2024/2/3,1340A,22.041666666666668,1340A,伍家岭站点,112.9805,28.2319
2024/2/4,1340A,49.0,1340A,伍家岭站点,112.9805,28.2319
2024/2/5,1340A,50.5,1340A,伍家岭站点,112.9805,28.2319
2024/2/6,1340A,38.145833333333336,1340A,伍家岭站点,112.9805,28.2319
2024/2/7,1340A,80.0,1340A,伍家岭站点,112.9805,28.2319
2024/2/8,1340A,92.375,1340A,伍家岭站点,112.9805,28.2319
2024/2/9,1340A,176.0,1340A,伍家岭站点,112.9805,28.2319
2024/2/10,1340A,307.0833333333333,1340A,伍家岭站点,112.9805,28.2319
2024/2/11,1340A,123.95833333333331,1340A,伍家岭站点,112.9805,28.2319
2024/2/12,1340A,80.45833333333333,1340A,伍家岭站点,112.9805,28.2319
